2.975446	0.030792	0.433267
2.969467	1.592311	0.446756
2.144865	1.535811	0.449392
2.156744	2.021163	0.442558
2.156667	2.267901	0.445185
2.171579	1.063509	0.437193
2.166571	4.189810	0.458810
2.274286	6.090571	0.440714
2.369961	5.077266	0.455352
2.385510	1.964898	0.432857
2.858182	0.678939	0.442879
2.971250	3.340000	0.438750
3.004615	1.326731	0.444615
3.000741	2.265926	0.441296
3.042338	0.280260	0.452403
2.094858	0.035330	0.467264
2.132318	4.651060	0.462185
2.142250	5.478550	0.466050
2.161797	3.918125	0.455859
2.145514	4.923730	0.474622
2.148750	5.214632	0.460147
2.195714	2.506786	0.443214
2.941860	6.391395	0.446977
2.974000	6.154833	0.451167
3.055106	0.528723	0.445106
3.058617	2.027766	0.457766
3.081667	1.067250	0.460333
2.063247	0.837273	0.473961
2.092911	3.675443	0.462532
3.048129	4.291367	0.465396
3.094164	0.790214	0.473523
3.061724	5.223448	0.463448
3.056184	5.756579	0.467895
2.057681	0.324525	0.483042
2.045430	1.293333	0.479194
2.045737	2.946526	0.479158
3.079532	5.489169	0.491065
3.134628	2.888512	0.480992
3.128677	3.869613	0.492581
3.152727	1.765818	0.473273
2.025338	3.420912	0.495304
2.006329	4.409306	0.504913
2.036471	6.218431	0.481765
2.057520	5.966545	0.494797
2.167024	5.732976	0.489167
3.130435	4.535217	0.484493
3.143043	2.634348	0.473478
3.159627	3.167801	0.492116
1.969557	1.845897	0.512681
1.978909	0.585527	0.508655
1.986923	2.689615	0.482308
3.154933	6.001600	0.499933
3.226455	0.106636	0.502455
1.936972	1.054404	0.508532
1.932615	2.168769	0.506000
1.962500	2.444196	0.512768
2.852981	5.625481	0.504904
3.215521	2.400097	0.521671
3.209871	4.781484	0.511806
3.218000	3.433500	0.505750
3.216122	4.110204	0.500204
1.918834	3.856632	0.534275
1.918261	1.586087	0.504348
1.929562	5.083577	0.526350
1.934507	5.338169	0.511831
3.030447	4.983610	0.530000
2.612966	5.216525	0.531949
3.242780	1.275415	0.540361
3.314545	1.517576	0.523939
1.873882	0.138118	0.530235
1.905200	4.762945	0.545200
1.923365	5.594952	0.546346
2.643443	3.031721	0.542787
3.010687	3.587694	0.553548
3.297042	3.669437	0.530282
3.293654	4.351346	0.529038
3.295675	5.044810	0.548927
3.291660	5.332648	0.545929
3.289350	5.657870	0.552599
3.337926	0.339407	0.535407
1.850217	3.090290	0.545290
1.844217	5.836627	0.546988
2.929859	2.756268	0.541761
2.944545	3.086364	0.571364
3.348621	0.782759	0.532414
3.345065	2.166623	0.540909
3.371015	1.038609	0.557594
1.814949	0.388788	0.556465
1.812745	1.256863	0.548039
1.816522	2.840435	0.547391
1.818585	3.604906	0.553491
1.825911	4.121921	0.567340
1.828148	0.835556	0.546481
1.831011	6.089787	0.562926
3.382353	1.753382	0.547941
3.368929	4.582321	0.556071
1.778737	4.525051	0.577929
1.796909	6.365164	0.573091
3.363967	6.160516	0.584321
3.379647	3.914706	0.564000
1.767957	2.000215	0.570860
1.753034	2.605655	0.586414
1.769918	3.343607	0.589536
2.227092	0.668723	0.587943
2.603869	1.503065	0.580352
2.651250	1.001705	0.577614
3.131751	6.325036	0.591823
3.367500	5.897833	0.567167
1.737204	1.734194	0.585806
1.728414	2.337252	0.609207
2.333005	2.151913	0.587432
2.593492	2.401270	0.574921
3.454105	2.508158	0.592842
3.444286	4.162381	0.593401
1.720179	1.479107	0.599524
1.723238	4.936238	0.603238
1.724337	5.434217	0.596747
1.732581	0.618065	0.579032
2.322714	0.020714	0.597714
2.545033	3.848301	0.600458
2.598500	0.265500	0.598375
3.245395	1.952500	0.594211
3.340714	2.715000	0.579286
3.369130	6.396087	0.583913
3.460809	3.489223	0.615469
3.477054	0.140536	0.591339
3.486379	0.603966	0.590000
3.484865	1.971757	0.596892
3.490536	1.330357	0.596964
1.704972	1.040608	0.610442
2.438477	0.507531	0.615103
2.538158	4.723947	0.610197
2.589894	4.377447	0.608511
3.237879	0.587677	0.603838
2.265368	1.378896	0.628067
2.326066	1.646256	0.622701
2.519722	1.812917	0.617639
2.744512	1.927439	0.623963
2.758642	0.061204	0.626296
2.791951	1.679024	0.607073
3.489624	5.489286	0.629023
1.651161	4.308968	0.633935
1.670833	5.676019	0.623889
2.076077	3.182488	0.631675
2.324197	4.569663	0.641580
2.448690	1.151508	0.636111
2.462908	6.001454	0.641684
2.576327	3.291927	0.642218
2.818669	6.096730	0.638403
2.861266	2.353418	0.621899
3.103488	1.480233	0.623605
3.498596	5.195000	0.624561
3.535577	1.580769	0.622115
1.643774	0.225849	0.635094
1.632230	2.987311	0.648918
1.633757	5.196618	0.654538
1.673731	3.804231	0.641154
2.306959	2.417872	0.650372
2.321044	3.387071	0.650135
2.348478	4.144042	0.655643
2.480896	5.739254	0.629701
2.488994	0.820828	0.637515
2.526848	3.567994	0.648854
2.658209	6.280000	0.635970
2.679266	2.178807	0.637982
2.701818	2.794034	0.645966
2.798589	4.234896	0.640290
2.812050	3.416584	0.643043
2.890765	1.048412	0.644824
2.950000	3.040000	0.610000
3.439524	4.813061	0.635374
3.537865	3.738989	0.638315
3.550663	0.866188	0.646906
1.634384	5.934155	0.654292
1.621625	6.201875	0.647625
2.259130	3.634565	0.638696
2.279091	1.907172	0.646768
2.483165	2.612615	0.651927
2.701071	1.248049	0.660769
2.689926	5.880370	0.650815
2.705106	0.497690	0.661489
2.743851	0.777905	0.649730
2.762778	4.604747	0.657424
3.002613	1.862484	0.655871
3.590247	0.387407	0.653765
1.602545	1.265636	0.650364
1.596048	3.544948	0.670447
1.614746	4.711695	0.648983
2.158065	2.643706	0.671853
2.292331	5.574942	0.675315
2.304000	3.869143	0.651143
2.337895	3.117953	0.663450
2.348532	4.893257	0.658807
2.441409	5.354228	0.656644
2.457704	2.882185	0.665333
2.738983	5.419322	0.649831
2.833563	4.860063	0.657250
2.956210	2.968629	0.684435
2.967804	4.436682	0.663318
2.984370	5.906296	0.655037
3.559372	2.208010	0.660471
3.562955	5.792386	0.655568
3.604661	1.123898	0.657542
1.576404	4.068090	0.667978
2.065062	2.033765	0.675741
2.071416	4.043382	0.679075
2.176311	6.350299	0.676013
2.762201	3.713491	0.680252
2.968413	0.645329	0.676617
3.012778	0.133611	0.653889
3.033940	2.537616	0.682848
3.572809	6.316340	0.672723
3.592857	4.620893	0.660893
1.559213	0.475354	0.682677
1.555547	0.748984	0.683672
1.563000	1.879714	0.677571
1.569689	2.137358	0.676684
1.557460	2.729206	0.682222
2.197280	2.908640	0.676000
2.207910	6.061721	0.693238
2.269611	0.946833	0.678389
2.357645	0.259504	0.684545
2.420127	6.254051	0.673291
2.633662	5.012817	0.682629
2.861502	5.178115	0.690990
2.918478	2.112536	0.677681
3.020902	3.278443	0.685984
3.608667	3.989714	0.674476
2.074688	2.294531	0.676563
2.112326	1.160066	0.697841
3.035946	5.656284	0.699527
3.071687	0.387055	0.701963
3.126940	5.192672	0.700043
3.615870	4.983804	0.682391
3.615655	6.046773	0.702843
2.020390	3.669894	0.710496
2.090877	1.557544	0.683860
2.098194	0.179226	0.711387
2.131899	4.748354	0.702658
2.168091	0.433727	0.696273
2.729212	3.980242	0.704545
2.910952	6.396190	0.685238
3.149504	4.244771	0.710458
3.669000	2.437100	0.696400
1.515508	2.456017	0.708559
1.512258	5.511505	0.705699
2.166268	5.266197	0.709014
2.795035	3.161678	0.712448
2.974080	4.058000	0.703120
3.001826	1.270609	0.702435
3.161604	1.084528	0.703396
3.160127	2.172278	0.700000
3.196029	3.030588	0.695735
3.455374	4.407357	0.714361
3.662241	4.262586	0.704741
3.678974	1.781496	0.707863
3.663786	3.310214	0.714643
3.697296	0.664025	0.715597
1.499756	3.242033	0.724350
1.506481	4.499568	0.716358
1.493799	4.973436	0.735307
2.005123	0.905215	0.727362
3.007302	3.800476	0.711111
3.148400	2.783300	0.722600
1.478393	1.002917	0.735417
1.496667	1.485145	0.724565
1.501742	6.389318	0.731136
1.933623	1.371739	0.724493
1.962326	4.279457	0.727442
2.127321	5.007143	0.725089
2.504146	2.023902	0.720732
2.734013	2.545405	0.737864
3.234436	1.664812	0.721278
3.690556	3.560000	0.713611
3.728997	0.185350	0.745380
2.085038	4.496241	0.741729
2.782862	5.656325	0.749399
2.835618	0.285843	0.732697
2.997536	4.684058	0.727246
3.140611	6.086889	0.740611
3.147182	0.826364	0.735273
3.209386	4.514910	0.749675
3.219636	3.986545	0.746727
3.225019	5.491407	0.749011
3.703736	5.610220	0.739011
3.738947	1.494842	0.738632
1.905000	0.011429	0.742143
1.904796	5.291403	0.758100
2.081667	3.412667	0.750667
2.795053	1.484526	0.744000
3.232353	0.188067	0.747059
3.322683	1.427642	0.751951
3.350551	2.319291	0.748425
3.711596	5.226702	0.740000
1.442583	3.743432	0.763100
1.426824	4.257882	0.759294
1.430851	5.808617	0.763298
1.444762	6.077302	0.748571
1.840419	2.143263	0.770210
1.955492	5.879590	0.762705
1.986272	6.176805	0.759882
2.368182	5.130545	0.745455
3.177489	3.459910	0.762960
3.752035	3.803451	0.760619
1.432299	0.271839	0.758851
1.851186	0.237119	0.757627
1.932055	0.469589	0.760137
2.486620	1.367512	0.779390
2.956429	5.419571	0.774429
3.223431	4.790962	0.775816
3.234353	3.723882	0.768588
3.285859	2.574978	0.780661
3.391176	1.184118	0.762941
3.408194	3.053965	0.795507
3.777143	0.920000	0.770286
1.404593	2.972185	0.789444
1.406768	4.725253	0.773434
1.412171	5.260465	0.774961
1.822931	4.681034	0.765690
1.836053	1.868947	0.766579
1.849159	0.705421	0.777290
1.860621	1.616158	0.789209
1.921852	2.600926	0.770185
1.953125	6.397500	0.764375
2.076073	1.796164	0.781826
2.203869	5.809311	0.792066
2.989551	1.631910	0.777865
3.758429	4.754031	0.781047
3.784390	2.231220	0.765122
1.389431	1.249701	0.804251
1.389762	1.734762	0.780476
1.852257	2.850817	0.793035
1.849811	5.538679	0.778868
2.476749	0.052792	0.797138
2.506463	2.266463	0.785122
2.535452	5.552776	0.798194
2.585108	4.191477	0.794554
3.028158	4.963474	0.794263
3.316235	0.435608	0.800314
3.368723	0.699734	0.789681
3.362439	2.064024	0.790610
3.377851	5.004050	0.791240
3.786757	2.847568	0.786216
3.809590	0.439147	0.800341
3.811440	1.186070	0.799728
1.380195	2.258878	0.803366
1.375563	3.466406	0.813000
1.375208	1.987292	0.801875
1.734930	3.178944	0.795634
1.866233	1.137860	0.801349
2.077397	5.481233	0.790000
2.555560	1.630474	0.803319
2.629226	5.252440	0.808542
2.907613	2.741757	0.803964
3.173286	5.840143	0.795143
3.377489	5.698018	0.799780
3.374660	5.999796	0.809048
3.777983	5.866481	0.799313
3.803864	4.073977	0.808750
1.371229	4.010000	0.817973
1.871671	3.861671	0.825633
2.091046	0.659346	0.813007
2.388529	4.367157	0.808922
2.544516	0.647097	0.802419
3.323380	6.306852	0.809630
3.350526	5.261316	0.803684
3.435177	1.800851	0.822979
3.770916	6.232977	0.811527
3.816222	3.103889	0.797222
1.794958	5.065714	0.816387
1.839585	3.474473	0.824984
2.329545	0.741970	0.813485
2.403438	3.724063	0.813750
2.536557	3.081639	0.809344
2.561082	4.564131	0.822754
2.908693	0.863660	0.825229
2.943148	3.586296	0.808889
3.010943	2.320000	0.819057
3.348889	0.951556	0.810889
3.471038	0.236415	0.817642
3.601707	2.000610	0.813171
1.611400	1.677600	0.823800
1.774286	4.110000	0.828869
2.650233	4.804884	0.814884
2.710141	1.034930	0.819014
3.193696	1.892174	0.825761
3.396579	3.332105	0.824737
3.593151	1.313836	0.823973
3.857794	1.988578	0.837990
1.340148	0.490815	0.833852
1.674087	5.383652	0.834087
1.680149	0.067139	0.856219
1.709560	1.397170	0.842327
1.727326	6.336028	0.852009
1.721634	0.921206	0.850428
1.952759	4.875241	0.839103
2.040645	3.022258	0.828925
2.299583	2.060625	0.837708
2.563333	0.351026	0.835449
2.573607	6.145689	0.849208
2.779414	4.403555	0.845391
3.715385	2.627179	0.827436
3.835978	5.421285	0.837933
3.871071	2.445893	0.830536
1.312034	5.530339	0.846356
1.330120	0.053593	0.843952
1.309809	2.524306	0.868565
1.683378	2.599392	0.848986
1.745817	5.753983	0.866361
1.777284	6.041802	0.862741
2.160153	3.857691	0.865294
2.176571	4.218476	0.853714
2.433579	3.974632	0.848211
2.525333	6.392889	0.842222
2.654748	3.441978	0.854676
2.744180	2.941719	0.859688
2.753918	2.295448	0.861493
2.803908	6.258621	0.842759
3.069479	6.320274	0.856192
3.383600	2.793600	0.836000
3.435035	4.647588	0.862084
3.447405	3.606997	0.862624
3.490390	4.128485	0.853030
3.801609	5.013166	0.863958
3.861077	4.320615	0.836308
1.296452	4.491290	0.850484
1.299860	6.307378	0.869755
1.739548	4.398404	0.866506
1.820364	2.390727	0.846545
2.143789	1.369158	0.869158
2.203188	3.227536	0.864855
2.316842	1.180351	0.848421
2.379250	1.824600	0.870000
2.445319	3.295319	0.853404
2.460857	0.950429	0.858429
2.533789	5.812484	0.860248
2.847848	1.960000	0.855696
2.920777	0.050971	0.855243
3.476173	3.863086	0.858272
3.562095	5.394775	0.870133
3.662546	4.487056	0.868488
3.895920	1.723731	0.864925
3.885516	3.349008	0.869405
3.906026	0.689423	0.873429
1.293172	1.526621	0.866276
1.281688	3.230130	0.863636
1.285058	5.057965	0.873256
1.610789	3.921842	0.861579
1.662078	0.334416	0.867662
2.208000	3.591231	0.867385
2.320694	1.550417	0.862083
2.352879	0.491629	0.876402
2.563237	2.743734	0.873817
2.623462	1.873077	0.860577
3.510606	1.536364	0.861818
1.621017	1.161864	0.868305
1.656279	1.985581	0.875349
1.685665	3.674162	0.886069
2.064332	2.429170	0.887148
2.302759	5.397085	0.888621
2.427705	2.495738	0.867049
2.700635	0.150000	0.877460
2.937527	5.810430	0.879247
3.138703	0.616444	0.885649
3.177879	3.224545	0.874444
3.507094	2.474926	0.882118
1.264448	0.979178	0.905042
1.641003	0.599027	0.903186
1.958750	3.250500	0.875500
2.284030	2.305970	0.879104
2.737640	5.954944	0.884719
2.828667	4.147000	0.882000
3.547773	0.535547	0.896761
3.887363	3.622239	0.891294
3.909011	4.569780	0.884066
3.940263	1.468684	0.890526
1.253410	6.032605	0.907241
1.625374	2.241905	0.911871
1.622440	4.635833	0.903333
2.078704	2.168889	0.891481
2.320027	2.874521	0.902986
2.358804	5.992919	0.904976
2.417100	4.796283	0.907063
2.774314	5.044216	0.895196
2.901889	3.355056	0.898611
3.000382	1.095038	0.890916
3.532148	6.196242	0.901611
3.568757	1.035444	0.898757
3.915479	5.668537	0.911755
3.916205	6.058554	0.902590
3.943674	0.168295	0.906023
1.245827	0.711575	0.906299
1.633989	2.975426	0.913936
1.998702	5.681985	0.906489
2.249545	4.605227	0.899886
2.344211	6.250752	0.905338
2.520085	5.037627	0.909576
2.629735	3.707743	0.917168
2.796157	0.483843	0.911065
2.852662	3.842230	0.909281
2.965039	3.091836	0.920664
2.975780	1.418688	0.917589
3.199946	1.266965	0.922195
3.569256	4.878837	0.912140
3.558571	5.131224	0.902653
3.942876	3.881046	0.912222
3.955171	2.686844	0.921217
1.235251	3.672040	0.926488
1.223385	4.813231	0.913692
1.222681	5.767101	0.924275
1.467032	2.747385	0.926042
1.484718	0.822077	0.926232
1.579177	5.140823	0.925127
2.101038	6.019937	0.930692
2.746882	5.460000	0.921118
2.790596	1.666358	0.924503
2.960647	6.077314	0.937627
3.058412	2.082575	0.926223
3.139735	5.320596	0.923576
3.194096	2.945000	0.927711
3.599104	2.952939	0.932616
3.926241	6.387092	0.921135
3.969286	1.005000	0.906429
3.968000	2.232333	0.916500
1.223284	0.286418	0.920448
1.216129	2.753226	0.915806
1.219004	5.307229	0.933939
1.517917	5.647188	0.926979
1.604080	3.430800	0.932800
2.000000	4.640552	0.935521
2.062077	0.040831	0.932971
2.120691	6.368351	0.923298
2.669925	0.813284	0.930672
2.859073	4.746537	0.928683
3.009104	4.522127	0.931642
3.522596	2.210894	0.936255
3.952545	5.216545	0.919636
2.102935	0.413478	0.947754
2.160833	2.668854	0.933646
2.197617	0.917584	0.945336
2.295225	0.241892	0.935225
2.340513	5.653718	0.933974
2.898299	2.515910	0.949433
3.136286	5.645143	0.939657
3.248462	4.161026	0.937179
3.633443	0.782350	0.941366
3.665512	3.475354	0.943780
3.966357	4.817214	0.933786
1.203127	1.761273	0.950873
1.197041	2.108136	0.959675
1.198472	3.008908	0.953450
1.554718	4.157534	0.965147
1.561045	5.920000	0.938955
2.081849	5.252798	0.958491
2.709218	3.189609	0.956034
2.794648	1.230000	0.958592
3.029576	4.016186	0.944576
3.073704	3.737593	0.947963
3.347132	4.410441	0.951838
3.582606	5.926649	0.948670
3.591888	3.224847	0.951480
3.587091	5.654390	0.965896
1.177792	3.923766	0.953117
1.496143	4.414714	0.949429
1.525031	6.176180	0.968354
1.729424	4.870373	0.968339
2.665758	1.448182	0.948333
3.006909	1.800182	0.963333
3.154424	0.305707	0.968822
3.156456	1.603291	0.953038
3.198233	5.064224	0.970517
3.263884	0.052416	0.968807
3.645668	1.718704	0.964615
3.732841	0.033125	0.960227
3.949706	2.943971	0.949265
4.015778	0.408444	0.943778
4.014265	1.241176	0.949412
1.181769	1.238435	0.965034
1.166528	3.423194	0.964028
1.295723	4.267803	0.971272
1.488462	3.171209	0.967582
1.962958	3.657324	0.957042
2.423423	3.518255	0.964094
2.522401	2.076095	0.975515
2.660000	3.986567	0.958209
3.228920	2.395634	0.968263
3.664131	0.306239	0.982165
1.523655	1.506948	0.985542
1.891134	1.993763	0.981546
1.934558	4.250726	0.992177
1.963838	0.807374	0.973636
2.166076	4.845204	0.991090
2.542938	1.162147	0.980395
2.641094	2.519688	0.975469
2.901918	0.263425	0.972466
3.029474	4.261228	0.975263
3.092979	2.718723	0.969787
3.228386	6.131713	0.999114
3.254305	3.897219	0.988874
3.345795	5.506705	0.980000
3.992872	4.125213	0.972660
1.468807	4.911684	0.995579
1.476220	5.396457	0.994685
1.860000	3.054098	0.984918
1.913974	1.345364	0.990066
1.932464	5.454493	0.985217
2.141969	1.937480	0.991260
2.320667	5.153333	0.977333
2.911980	5.226040	0.985248
3.114300	0.859900	0.983100
3.656426	3.739279	0.999459
3.682578	4.245781	0.985781
4.031020	3.180612	0.976327
1.134942	4.599826	1.005581
1.807582	5.242008	1.002664
1.868811	0.223216	1.010617
2.032481	1.117786	1.010840
2.315714	0.014405	1.008452
2.394439	4.184439	0.999112
2.730625	5.731625	0.988375
3.102121	4.755606	0.990455
3.550635	2.701111	1.002910
3.705417	1.460000	1.006250
3.751892	2.308919	0.985676
4.031121	5.446379	0.997500
4.054758	2.454516	0.999355
1.128452	2.395000	1.001786
1.125000	5.531724	1.002069
1.147391	0.504239	1.004891
1.388894	4.652304	1.017235
1.424488	3.841417	1.007953
1.452677	0.323780	1.008504
1.527427	2.468299	1.015975
1.535000	6.400000	0.990000
1.923284	6.215654	1.020765
1.965618	1.738146	1.011124
2.000923	2.847923	1.014077
2.073362	3.433491	1.013879
2.373387	1.347661	1.011935
2.386604	3.112830	1.000377
3.084390	3.495122	0.997073
3.334043	4.847518	1.006667
3.354638	5.844493	1.004493
4.040190	4.383641	1.020788
4.054638	2.013957	1.011489
1.463051	1.779153	1.010000
1.753936	2.778617	1.013830
1.863553	0.508711	1.024654
2.569657	0.531486	1.021943
2.574615	0.010000	1.018462
2.614414	4.313862	1.025448
2.880625	0.700063	1.019688
3.291429	2.147500	1.006786
3.451975	1.978642	1.013457
4.078571	1.640238	1.015238
1.105259	6.259397	1.030690
1.467759	2.075862	1.021638
1.778759	1.550483	1.033862
2.002813	3.987188	1.015313
2.184810	4.398228	1.026835
2.425111	4.488278	1.033000
2.444648	0.769859	1.025211
2.512006	5.314904	1.042866
2.657029	6.349086	1.028114
2.776438	2.730959	1.016986
2.821739	0.984203	1.030145
2.895489	6.382030	1.033759
2.964153	4.958602	1.041695
3.121290	5.891720	1.023333
3.344231	1.454167	1.031731
3.449132	1.219589	1.032100
3.506912	0.107353	1.021029
3.697500	1.198906	1.025469
3.707475	4.697273	1.030657
4.044763	5.872145	1.037326
4.081846	0.825385	1.018923
1.106707	1.485122	1.028537
1.097320	5.033608	1.035464
1.711202	1.809457	1.042907
1.705263	5.525724	1.038750
1.711566	3.235301	1.037349
1.784030	1.093433	1.035224
1.911446	5.877107	1.045537
1.923237	2.593816	1.046184
1.961901	5.028521	1.038873
2.148022	1.571758	1.031209
2.150877	5.535263	1.037544
2.215120	0.650756	1.043643
2.786273	2.106182	1.039909
2.868906	3.616875	1.040391
2.971798	5.471629	1.039438
3.273469	1.036531	1.023673
3.401111	0.328254	1.028571
3.700880	1.968160	1.035520
3.721598	6.119315	1.048311
3.731921	3.991854	1.046291
3.774390	0.974146	1.028537
4.076887	3.438344	1.039205
1.458144	3.591237	1.053608
2.468173	2.330288	1.042019
2.481825	1.580079	1.059802
2.562054	2.936811	1.048595
2.727699	4.552773	1.061475
3.335229	3.130065	1.044837
3.355696	3.438386	1.059272
3.353281	5.256979	1.056719
3.402579	0.717557	1.049321
3.387769	6.350808	1.054115
3.807518	3.127021	1.045745
4.086526	3.701579	1.042737
1.075000	4.112500	1.055385
1.078333	4.355000	1.048889
1.343299	2.302577	1.052577
2.146349	3.063983	1.067967
2.168985	5.794708	1.067600
2.646436	4.833317	1.060149
2.684048	0.310357	1.051905
3.003115	0.489508	1.055246
3.000920	2.299920	1.073040
3.306829	2.634512	1.054878
3.359425	1.720345	1.055402
3.762390	2.549044	1.070000
4.086694	6.129008	1.061983
1.409247	0.574603	1.071423
1.415899	1.281079	1.066978
1.542207	1.036207	1.063793
1.759046	3.960871	1.070913
2.254000	2.151273	1.057818
2.311180	3.944438	1.079551
2.757742	1.863871	1.059677
3.741739	5.469217	1.065130
4.123350	0.045583	1.069369
4.102563	4.650094	1.081313
1.069763	0.777515	1.088876
1.383464	5.171508	1.086927
1.816339	4.535268	1.076339
2.310297	1.106441	1.090424
2.696045	6.091921	1.086384
2.812427	0.058074	1.090923
3.219877	1.920370	1.072222
3.776679	2.824723	1.090000
3.947168	5.034740	1.083353
1.062269	1.039244	1.085462
1.055388	1.927397	1.096895
1.312022	0.120815	1.100730
1.368933	3.352135	1.094663
1.410439	5.798596	1.091140
1.438595	2.953388	1.083306
1.673463	1.318382	1.101974
1.770277	2.383391	1.092907
1.821115	3.462446	1.092086
2.190444	3.713556	1.091444
2.334571	2.555276	1.093436
2.434861	5.820025	1.104810
2.524808	1.835385	1.076923
2.586500	5.563400	1.080500
3.137896	6.375648	1.105043
3.260388	0.512816	1.083981
3.409390	2.889512	1.085488
3.451176	4.225000	1.083971
4.016903	0.600265	1.089912
4.136770	1.069503	1.095590
4.127400	3.944200	1.078000
4.142364	2.240909	1.082182
1.050250	0.294500	1.097500
1.046941	2.731647	1.093176
1.049630	3.244321	1.098580
1.047273	3.737727	1.089394
1.076241	6.011879	1.110709
1.602805	0.115732	1.099512
1.754380	0.851570	1.102562
2.216496	6.175474	1.099416
2.287222	1.767460	1.100952
2.453077	6.129744	1.092308
2.454624	3.727688	1.107052
2.509065	3.315234	1.094393
2.750714	3.404643	1.096786
3.413152	3.729565	1.096304
3.482273	3.973364	1.100909
3.543064	4.469306	1.103179
3.689076	5.017395	1.112227
3.783444	0.500927	1.102252
4.113622	6.383214	1.108724
4.122259	5.229778	1.105630
4.134774	2.855827	1.103835
1.035225	5.739075	1.128575
1.315020	2.638327	1.114286
1.327222	4.052698	1.105476
1.975623	2.200038	1.118717
2.160670	4.157113	1.111495
2.257073	3.291463	1.096341
2.660528	5.097520	1.116341
2.837485	2.954417	1.109141
2.960945	5.724800	1.122109
3.229266	4.574321	1.122283
3.601795	5.271197	1.103590
3.916301	1.817534	1.110342
4.153655	1.369379	1.108759
4.160659	0.300879	1.102967
1.027251	4.803555	1.124882
1.318231	6.387846	1.116846
1.316667	1.568000	1.113111
1.669193	5.776278	1.132377
1.712500	4.312917	1.108542
1.731586	6.035655	1.123103
1.954286	3.233214	1.111071
2.116400	0.215326	1.132189
2.305795	0.414318	1.127008
2.420592	4.949079	1.119934
2.462093	0.193811	1.130154
2.576349	0.949365	1.110635
2.749035	2.349649	1.111228
2.835813	1.504581	1.125567
3.147434	3.286903	1.115752
3.474736	6.086504	1.134085
3.824179	0.754478	1.105821
1.042597	0.036806	1.141403
1.015289	2.982975	1.133967
1.304578	1.923494	1.120843
1.676667	0.349706	1.126373
1.698793	6.281379	1.117759
1.922314	4.791616	1.137118
2.160328	1.308689	1.117541
2.160164	2.373115	1.116885
2.373435	6.371174	1.128217
2.732892	3.820482	1.123735
2.809591	4.094737	1.126374
3.057020	1.052879	1.138990
3.085870	2.533478	1.116087
3.787529	5.723435	1.144635
3.808516	4.475137	1.143104
3.842378	3.523066	1.140372
3.856058	2.141923	1.135769
3.909710	1.369275	1.122899
4.181786	1.825357	1.123214
1.008873	3.494225	1.134789
1.329345	0.814940	1.143155
1.369534	6.052007	1.144731
1.682694	3.687917	1.154250
1.720263	2.089868	1.142303
2.274423	5.321538	1.134423
2.557638	2.690236	1.137165
2.987347	3.866854	1.156502
3.074758	0.084573	1.151293
3.220732	4.301707	1.135366
3.498224	0.966044	1.147383
3.840977	6.325263	1.139699
3.881721	0.268605	1.144605
3.872857	3.791286	1.143714
4.174059	4.190792	1.139109
1.276575	4.855205	1.142329
1.300854	1.073293	1.146951
1.930897	0.029013	1.159193
1.957391	5.642120	1.152446
2.750941	5.347569	1.157020
2.903973	3.208447	1.154612
2.958254	1.973175	1.137143
3.085391	3.020348	1.145130
3.096380	1.454389	1.158643
3.495410	2.499836	1.134918
3.529241	0.514388	1.162110
4.171959	4.923574	1.158179
1.005208	1.289396	1.163509
0.992558	5.205814	1.150233
1.241750	3.552500	1.153750
1.572026	2.685294	1.157908
1.577356	4.517788	1.159808
